timestamp,Pattern name,Color
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:58,Square,VIOLET
2023-10-02 17:36:58,Triangle,GREEN
2023-10-02 17:36:58,Circle,YELLOW
2023-10-02 17:36:58,Square,RED
2023-10-02 17:36:58,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:36:59,Square,VIOLET
2023-10-02 17:36:59,Triangle,GREEN
2023-10-02 17:36:59,Circle,YELLOW
2023-10-02 17:36:59,Square,RED
2023-10-02 17:36:59,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:00,Square,VIOLET
2023-10-02 17:37:00,Triangle,GREEN
2023-10-02 17:37:00,Circle,YELLOW
2023-10-02 17:37:00,Square,RED
2023-10-02 17:37:00,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:01,Square,VIOLET
2023-10-02 17:37:01,Triangle,GREEN
2023-10-02 17:37:01,Circle,YELLOW
2023-10-02 17:37:01,Square,RED
2023-10-02 17:37:01,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
2023-10-02 17:37:02,Rectangle,BLUE
2023-10-02 17:37:02,Square,VIOLET
2023-10-02 17:37:02,Triangle,GREEN
2023-10-02 17:37:02,Circle,YELLOW
2023-10-02 17:37:02,Square,RED
